"No","Product Name","Price","Rating","Store Name","URL Product","URL Image","Description"
"37","samsung a31 8/128 resmi","Rp3.950.000","5.0","Nath_Cellular","www.tokopedia.com/nathcellular/samsung-a31-8-128-resmi","https://images.tokopedia.net/img/cache/200-square/attachment/2021/4/5/74993926/74993926_1f0f00ae-2d48-4be3-b2f3-e543e36accf0.jpg?ect=4g","ready samsung a31 ram 8 internal 128 garansi resmi 1th"
"38","Handphone Asus ROG Phone 3 ZS661KS Garansi Resmi TAM. - 8GB/128GB/865+","Rp11.290.000","doesnt have rating","Sc_eshop12","www.tokopedia.com/sceshop12/handphone-asus-rog-phone-3-zs661ks-garansi-resmi-tam-8gb-128gb-865?src=topads&page=38&t=desktop&dv=desktop&src=search&keywords=handphone&ob=5&is_search=1","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/2/17/8674432c-de2d-441d-ac21-8d692717b819.jpg?ect=4g","Handphone Asus ROG Phone 3 ZS661KS Garansi Resmi TAM: - Garansi Resmi TAM 1 Tahun. - Brand New In Box. - Varian: Black. AYO!!! Tunggu Apalagi? Chat Seller Sekarang Untuk Ketersediaan Stok Dan Dapatkan Produk Yang Anda Mau, Terima Kasih!!!"
"39","Handphone Polytron C 24 C Analog TV","Rp266.098","5.0","CerMart Official","www.tokopedia.com/ceriamartofc/handphone-polytron-c-24-c-analog-tv?src=topads&page=38&t=desktop&src=search&dv=desktop&is_search=1&keywords=handphone&management_type=1","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/12/17/bb360c20-cf6f-4b61-a0b5-8c5d3099d209.jpg?ect=4g","Deskripsi Polytron C24C TV analog Garansi Resmi Polytron 1 Tahun SPESIFIKASI : Desain candy bar Dual SIM GSM - GSM Screen size 2.4 inch QVGA (240 x 320) Kamera Digital Kapasitas Baterai 1100 mAh Operating System Java Slot memory eksternal External Memory (up to 16GB) Fitur TV Analog Bluetooth Radio FM Internet Lampu"
"40","Samsung Galaxy A12 Smartphone (4/128GB) - White","Rp2.399.000","5.0","OKESHOP","www.tokopedia.com/okeshop/samsung-galaxy-a12-smartphone-4-128gb-white?src=topads&src=search&page=38&keywords=handphone&ob=5&dv=desktop&is_search=1&management_type=1&t=desktop","https://images.tokopedia.net/img/cache/200-square/attachment/2021/3/24/65580410/65580410_49cc78a6-7cb1-42bb-bd8c-73f135a7cc69.jpg?ect=4g","OS ver Android 10 SIM Nano SIM Single SIM Dual SIM Dual Standby CPU Octa-core Kecepatan CPU2.3 GHzz + 1.8GHz Memori Internal 128GB RAM 4GB Memori Eksternal MicroSD slot (up to 1TB) Baterai 5.000 mAh (typical) 15W Fast Charging Ukuran Layar 6.5 inches Resolusi Layar TFT 720 x 1560 pixels Network Tipe 2G 3G 4G (LTE)2GGSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM only)3GHSDPA 850 / 900 / 1900 / 21004G (LTE)LTE (unspecified) Speed HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps Kamera Belakang 48MP + 5MP + 2MP + 2MP Kamera Depan 8MP Lainnya Fitur Wi-Fi Hotspot/Tethering GPS Bluetooth Flash Fingerprint Scanner 3.5mm Headphone Jack Quad Cameras Ukuran Dimensi 164 x 75.8 x 8.9 mm (6.46 x 2.98 x 0.35 in) Berat 205 g (7.23 oz)"
"41","OPPO A15 Smartphone 3GB/32GB (Garansi Resmi) - Putih","Rp1.799.000","4.9","OPPO OFFICIAL STORE","www.tokopedia.com/oppo/oppo-a15-smartphone-3gb-32gb-garansi-resmi-putih?src=topads&ob=5","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/4/22/062fb103-8597-4e17-afff-fe833ea1799a.jpg?ect=4g","A15 3GB/32GB Dimensions/Weight Height: 164.0 mm Width: 75.4 mm Thickness: 7.9 mm Weight: Approximately 175 g (With Battery) Basic Parameters Color: Black, White Operating System: ColorOS 6.12, based on Android 9 CPU: MediaTek Helio P35 CPU Frequency: 4*1.8GHz+4*2.3GHz GPU: IMG GE8320@680 MHz 10.2 fps Battery: 4100/4230mAh (Min/Typ) RAM: 3GB Storage: 32GB External Memory: Supported OTG: Supported Fingerprint: Back fingerprint Face Recognition: Yes Display Size: 16.55 cm (6.52'') Touchscreen: Multi-touch, Capacitive Screen Resolution: 1600 x 720 pixels (HD+) Colors: 16 million colors Screen Ratio: 88.7% Refresh Rate: 60Hz Glass type of touch panel : Corning Gorilla Glass 3 No stroboscopic eye protection: Supported Split screen: Supported Picture in picture: Supported Camera Front Sensor: 8MP Waterdrop notch Flash: Screen lighting supplementary Rear Camera: 13MP Main Camera + 2MP Mono + 2MP Macro Zoom: 5x Digital Zoom Flash: Single color temperature Video format: MP4 Aperture: Front: f/2.4 Rear: f/2.2 + f/2.4 Mode: Photo, video, professional mode, panorama, portrait, time-lapse photography, AR stickers Pixel Size: Rear camera: 3072X4096（default）, 3072X3072, 1800X4000 Front camera: 2448X3264（default），2448X2448，1440X3200 Video: Front Camera: 1080P/720P@30 fps (Default: 720P@30 fps; beautification turned off) Video zoom or slow motion is not supported by the front camera. Rear Camera: 1080P@30fps and 720P@30fps (1080p@30fps by default); Slow-motion with 720P@90fps; Video zoom with 1080P@30fps and 720P@30fps Connectivity Frequencies: GSM: 850/900/1800/1900MHz WCDMA: Bands 1/5/8 FDD-LTE: Bands 1/3/5/8 TD-LTE: Bands 38/40/41 SIM Card Type: Dual Nano-SIM card GPS: Built-in GPS; supports A-GPS, Beidou, Glonass, GALILEO Bluetooth: 5.0 WLAN Function: WLAN 2.4G， WLAN 5.1G ， WLAN 5.8G , WLAN Display NFC: No Micro USB 2.0 In The Box OPPO A15*1 Adapter*1 Micro USB Cable*1 Important Info. Booklet with Warranty Card *1 Quick Start Guide *1 SIM Card Tool *1 Case"
"42","Smartphone ACER Liquid Z5/Z150 5"" 4GB 512MB - Wi-Fi ONLY - ACER Z5","Rp300.000","doesnt have rating","dbclick","www.tokopedia.com/dbclick/smartphone-acer-liquid-z5-z150-5-4gb-512mb-wi-fi-only-acer-z5?src=topads&is_search=1&ob=5&management_type=1&t=desktop&keywords=handphone","https://images.tokopedia.net/img/cache/200-square/product-1/2020/7/29/28583479/28583479_36424dbf-7dbf-4ef0-8a7a-b0a99c5b9b23_474_474?ect=4g","(MEMBELI BERARTI SETUJU) MOHON BACA DESKRIPSI BARANG TERLEBIH DAHULU UNTUK SEMUA BARANG YANG DI TERIMA WAJIB DI VIDEOKAN UNBOXINGNYA BILA TIDAK ADA VIDEO UNBOXING KAMI TIDAK MENERIMA KOMPLAIN DALAM BENTUK APAPUN Smartphone ACER Liquid Z5/Z150 5"" 4GB 512MB - Wi-Fi ONLY - ACER Liquid Z5 (SIM Card tidak terdeteksi karena Regulasi IMEI) NETWORK Technology : GSM / HSPA LAUNCH Announced : 2014, January. Released 2014, January Status : Discontinued DISPLAY Type : TFT capacitive touchscreen, 16M colors Size : 5.0 inches, 68.9 cm2 (~64.4% screen-to-body ratio) Resolution : 480 x 854 pixels, 16:9 ratio (~196 ppi density) PLATFORM OS : Android 4.2 (Jelly Bean) Chipset : Mediatek MT6572 (28 nm) CPU : Dual-core 1.3 GHz Cortex-A7 GPU : Mali-400 MEMORY Card slot : microSDHC (dedicated slot) Internal : 4GB 512MB RAM MAIN CAMERA Single : 5 MP Features : LED flash Video : Yes nb :*SELAMA PRODUK TAYANG = READY STOK *UNTUK BARANG PECAH BELAH DISARANKAN UNTUK MENGGUNAKAN TAMBAHAN BUBBLE WRAP / TRIPLEK *BUBBLE WRAP SUDAH TERSEDIA DI ETALASE KAMI. SILAHKAN TAMBAHKAN KE DALAM KERANJANG ANDA *PASTIKAN ALAMAT PENGIRIMAN TELAH BENAR. KESALAHAN ALAMAT BUKAN TANGGUNG JAWAB KAMI *Untuk PERTANYAAN & KELUHAN bisa langsung CHAT ADMIN KAMI *HAPPY SHOPPING😊"
"43","IPHONE XR 64GB SECOND","Rp5.150.000","4.8","Victoria Mobile","www.tokopedia.com/victoriamobile/iphone-xr-64gb-second-merah-64-gb","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/9/11/84895ca9-471c-4394-93b8-820a836102e6.jpg?ect=4g","SELAMAT DATANG DI VICTORIA MOBILE iPhone XR Ready Stok Second Original EX Inter USA/AUS Untuk ketersediaan warna silahkan tanya terlebih dahulu Unit batangan, jika fullset bisa tambah kotak dus di pemesanan Kondisi Mulus 85-93% Fungsi Mesin Normal No Minus Battery Health 85% ke atas Skor 3utools Hijau Semua Unit bisa digunakan di semua provider (ALL OPERATOR) Silent Camera (Kamera dapat foto tanpa Suara) iCloud bebas Reset, bisa langsung login Apple ID GARANSI TOKO 1 MINGGU Syarat dan Ketentuan Masa Garansi : - All Unit wajib memiliki Segel utuh - Garansi tidak berlaku (void) jika kerusakan unit diakibatkan oleh Unit jatuh, terkena air/ cairan, Segel Rusak, atau kerusakan yang diakibatkan oleh pengguna (HUMAN ERROR) - Barang yang dikirim harus dalam keadaan fisik bagus seperti yang diterima - Ongkos Kirim & Retur ditanggung pembeli Catatan : - Jam Operasional Toko (Senin - Sabtu Pukul 10:00 - 18:00 WIB) - Pesanan yang dibuat sesudah pukul 18:00 akan diproses di hari berikutnya"
"44","VIVO Y83 RAM 4/32 GARANSI RESMI VIVO INDONESIA","Rp2.499.900","5.0","KA CELLULAR","www.tokopedia.com/kacellular/vivo-y83-ram-4-32-garansi-resmi-vivo-indonesia-hitam","https://images.tokopedia.net/img/cache/200-square/product-1/2018/12/23/364367836/364367836_20529386-0700-41e0-985e-54b85ad0886a_1280_1280.jpg?ect=4g","VIVO Y83 4/32 MERAH DAN HITAM GARANSI RESMI VIVO INDONESIA BACA DULU YA GAN BIAR NGAK SALAH PAHAM. SEBELUM PESAN CEK DULU YA GAN WARNA NYA JANGAN SALAH KLIK VARIAN WARNA KARENA SETIAP VARIAN WARNA SUKA BERBEDA HARGA TERGANTUNG DARI KONDISI STOK BILA SALAH KLIK KAMI AKAN TETAP KIRIM SESUAI DENGAN PILIHAN ANDA HARAP BACA TELITI SEBELUM MEMBELI BELI : ARTINYA SUDAH SETUJU DAN UDAH BACA YA GAN. BONUS : 1. IRING 2. GURITA 3. SOFTCASE ( BAWAAN ) 4. ANTI GORES ( BAWAAN ) 5. WATER PROOF CASE 6. TONGSIS 7. HEADSET BLUETOOTH 8. SPEAKER BLUETOOTH ( HABIS ) NOTE : BONUS AKAN DI KASIH SELAMA PERSEDIAAN MASIH ADA. ( SEBELUM ORDER BS CHAT DL UNTUK TANYAKAN BONUS ) UNTUK BONUS SPEAKER BLUETOOTH TELAH KOSONG SEBAGAI PENGGANTINYA KITA KASIH HEADSET BLUETOOTH 100% ORIGINAL 100% GARANSI RESMI Prosesor Mediatek Hellio P22 Octa-core 2.0GHz Dimensi 154.8175.037.89mm Berat 150g Screen Resolution FHD+ 1080 x 2280 Ukuran 6.3'' Jenis IPS Capacitive Touch Screen/incell Layar Sentuh 2.5D(kaca) Kamera Depan: 8MP / Belakang: 13MP Aperture Depan: f2.0 / Belakang: f2.0 Mendukung Rear Flash RAM 4GB RAM Penyimpanan 32GB ROM (mendukung kartu microSD hingga 256GB) Baterai 3260mAh Sensor Fingerprint Didukung Sistem Operasi Funtouch OS 4.0 (berdasarkan Android 8.1)"
"45","Samsung Galaxy A11 3/32 Garansi Resmi","Rp1.999.000","5.0","Seto Tech","www.tokopedia.com/setotech/samsung-galaxy-a11-3-32-garansi-resmi","https://images.tokopedia.net/img/cache/200-square/product-1/2020/7/27/457395/457395_697f08d0-7e44-4678-ab96-812e95437279_1560_1560.jpg?ect=4g","New & Segel Garansi Resmi Versi 3/32 Warna Random"
"46","xiaomi redmi note 9 4/64 garansi resmi","Rp2.039.000","5.0","hamdalah99","www.tokopedia.com/hamdalah99/xiaomi-redmi-note-9-4-64-garansi-resmi-hijau","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/12/11/f7a89f75-d9d2-43fc-8e97-20e9067600eb.jpg?ect=4g","Xiaomi Redmi Note 9 Ram 4GB dan internal memori 64GB garansi Resmi xiaomi Indonesia atau TAM. Baru segel BNIB dan bukan repack. PENTING!!! 1. Semua stok di toko ini READY dan Siap di kirim hari ini juga sampai jam 6 sore, Karna stok kami update tiap jam. 2. Pengiriman ke luar pulau Jawa, harap menggunakan asuransi."
"47","INFINIX HOT 10 RAM 4 128 RAM 4 64 GARANSI RESMI","Rp1.585.000","5.0","SUPER GADGET SALE","www.tokopedia.com/super-gadget-sale/infinix-hot-10-ram-4-128-ram-4-64-garansi-resmi-ram-4-64","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/12/25/19444fba-ca7e-4988-a18d-7707c3c4bcf5.jpg?ect=4g","CHAT DULU SEBELUM PEMBAYARAN!!!(CHAT AKTIF JAM 9:00-20:00WIB) PERMINTAAN WARNA HARAP KASI DI CATATAN!!! KIRIM SETIAP HARI ( SENIN - MINGGU ) READY GOJEK/GRAB SEKARANG !! Sameday sebelum - jam 3 SORE (Gosend) jam 4 SORE (Grab) jangan mepet2 Instan sebelum - jam 5 SORE (Gosend) Jam 6 SORE (Grab) jangan mepet2 NOTE:PENTING!!! ORDER MAKSIMAL 1JAM SBLMNYA!!! JNE/J&T DIKIRIM HARI YANG SAMA UNTUK PESANAN SEBELUM JAM 6 SORE (Senin-Jumat) SEBELUM JAM 2 SORE (SABTU-MINGGU/LIBUR)"
"48","Realme Narzo 30A Smartphone (4/64GB) Garansi Resmi - Blue","Rp1.899.000","4.9","Global Teleshop","www.tokopedia.com/global-teleshop/realme-narzo-30a-smartphone-4-64gb-garansi-resmi-blue?src=topads&src=search&dv=desktop&keywords=handphone&management_type=1","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/8/6e6b0dd6-d9fb-449c-aefd-f82dd4a8c085.jpg?ect=4g","Brand realme Jaringan GSM / HSPA / LTE Sistem Operasi Android 10 Prosesor MediaTek Helio G85 (12nm) Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) GPU Mali-G52 MC2 RAM 4 GB ROM 64 GB Ukuran Layar 6.5 inch Tipe Layar IPS LCD, 470 nits (typ), 570 nits (peak) Resolusi Layar 720 x 1600 pixels, 20:9 ratio (~270 ppi density) Kamera Belakang Dual 13 MP, f/2.2, 26mm (wide), 1/3.06"", 1.12µm, PDAF 2 MP B/W, f/2.4 Kamera Depan 8 MP, f/2.0, 26mm (wide), 1/4"", 1.12µm Fitur Kamera AI beauty, Portrait Mode, Filter, HDR, Panoramic view, Timelapse Audio Loudspeaker, 3.5mm jack WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot Bluetooth 5.0, A2DP, LE GPS A-GPS, GLONASS, BEIDOU Sensor Ultra-fast Fingerprint (rear-mounted), accelerometer, proximity, compass Baterai 6000 mAh Pengisian Daya Fast charging 18W, USB Type-C 2.0 Slot Memori Eksternal MicroSD Slot SIM Dual Nano SIM Berat 207 g Dimensi 164.5 x 75.9 x 9.8 mm"
"49","HP HANDPHONE NOKIA 106 2018 JADUL BARU NEW DUAL SIM TERMURAH MURAH 2 - Hitam","Rp137.900","4.4","Toko Absolute 1","www.tokopedia.com/toko-absolute/hp-handphone-nokia-106-2018-jadul-baru-new-dual-sim-termurah-murah-2-hitam?src=topads&page=48","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/2/8/eebd425f-9deb-43dc-8447-770e7208d7fc.jpg?ect=4g","BARANG READY STOCK SILAHKAN DIPESAN SAJA. BURUAN DIORDER SEBELUM KEHABISAN!! WARNA: HITAM DAN BIRU PRODUK BARU, BUKAN REKONDISI/SECOND FULL SET BARU SEMUA SUPERCOPY 99.9% GRADE AAA GARANSI 3 HARI SEJAK DITERIMA RUSAK GANTI BARU FEATURED: - Layar 1.8 Inch TFT Prosesor MediaTek 6261D - RAM 4MB - Menyimpan Hingga 500 SMS - Menyimpan 2000 Contacts - OS Series 30+ - Baterai hingga 21 waktu siaga - Games Native - FM Radio - 3.5 Mm AV Connector Flashlight - 800 MAh Battery Network Technology GSM Launch Announced 2018, November Status Available. Released 2018, November Body Dimensions 111.2 x 49.5 x 14.4 mm (4.38 x 1.95 x 0.57 in) Weight 70.2 g (2.47 oz) Stock Ready ! Silahkan Di Order Ya Sebelum Kehabisan..🙏 MOHON DIPERHATIKAN SEBELUM ORDER!! 1. WAJIB TULIS DI KOLOM KETERANGAN WARNA DAN CADANGAN YANG ANDA INGINKAN 2. TIDAK TERIMA KOMPLAIN UNTUK PRODUK RUSAK DIKARENAKAN PROSES PENGIRIMAN 3. SETIAP PRODUK SUDAH KAMI CEK KELAYAKAN DAN SUDAH DIPACKING DENGAN RAPI DAN AMAN DENGAN BUBBLE WARP, KAMI TIDAK BERTANGGUNG JAWAB ATAS KERUSAKAN DALAM PENGIRIMAN BARANG 4. WAJIB MENULISKAN DIKETERANGAN ORDER WARNA DAN CADANGAN, UKURAN ATAU KETERANGAN LAIN DARI PILIHAN VARIAN PRODUK JIKA ADA, TANPA CATATAN ORDER AKAN KAMI KIRIM RANDOM ORDERAN AKAN DIKIRIM DIHARI YANG SAMA JIKA ORDER SEBELUM JAM17.00 SETIAP HARINYA (HARI MINGGU/TANGGAL MERAH LIBUR) CEK PROSES LANGSUNG DI STATUS PEMESANAN"
"50","Samsung Galaxy A72 Smartphone (8/128GB) Garansi Resmi - Black","Rp5.999.000","5.0","Global Teleshop","www.tokopedia.com/global-teleshop/samsung-galaxy-a72-smartphone-8-128gb-garansi-resmi-black?src=topads&src=search","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/18/40796daa-efe3-459f-b0ca-15e363f28554.jpg?ect=4g","GARANSI RESMI & SEGEL IMEI TERDAFTAR DI KEMINPERIN Brand Samsung Warna Black Jaringan GSM / HSPA / LTE Sistem Operasi Android 11 Prosesor Qualcomm SM7125 Snapdragon 720G (8 nm) Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver) GPU Adreno 618 RAM 8 GB ROM 128 GB Ukuran Layar 6.7 inch Tipe Layar Super AMOLED, 90Hz, 800 nits (peak) Resolusi Layar 1080 x 2400 pixels, 20:9 ratio (~393 ppi density) Kamera Belakang 64 MP, f/1.8, 26mm (wide), 1/1.7X"", 0.8µm, PDAF, OIS 12 MP, f/2.2, 123˚ (ultrawide), 1.12µm 8 MP, f/2.4, (telephoto), 1.0µm, PDAF, OIS, 3x optical zoom 5 MP, f/2.4, (macro) Kamera Depan 32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µm Fitur Kamera LED flash, panorama, HDR Audio Loudspeaker with stereo speakers & 3.5mm jack WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot Bluetooth 5.0, A2DP, LE GPS Yes, with A-GPS, GLONASS, GALILEO, BDS Sensor Accelerometer, Fingerprint sensor, Gyro sensor, Geomagnetic sensor, Hall sensor, Light sensor, Virtual Proximity sensor Baterai 5000 mAh Pengisian Daya Fast charging 25W Slot Memori Eksternal MicroSD Slot SIM Hybrid Dual Nano SIM Berat 203 g Dimensi 165 x 77.4 x 8.4 mm Lainnya Water Resistant IP67 dust/water resistant (up to 1m for 30 mins) Protection Corning Gorilla Glass 5 NFC Yes"
"51","OPPO Reno4 Smartphone 8GB/128GB (Garansi Resmi) - Hitam","Rp3.699.000","4.9","OPPO OFFICIAL STORE","www.tokopedia.com/oppo/oppo-reno4-smartphone-8gb-128gb-garansi-resmi-hitam?src=topads&src=search&is_search=1&ob=5&management_type=1&keywords=handphone&t=desktop&page=48","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/4/23/19f0591d-be1e-43a3-aa8f-288843027b6e.jpg?ect=4g","Ramadan Happy Hour! Dapatkan gratis Wireless Earphone OASE DE-N1 untuk pembelian pada jam 16.00-21.00 periode 23-30 April 2021. Persediaan terbatas, jangan sampai ketinggalan! OPPO Reno4 Clearly The Best You Color : Space Black, Galactic Blue Front Camera : 32 Megapixel + AON Smart Sensor* Rear Camera : Quad Camera 48 Megapixel + 8 Megapixel + 2 Megapixel + 2 Megapixel CPU : Snapdragon 720G Battery : 4015 mAh Screen : 6,4"" Dual Punch Hole AMOLED Screen Display : 2400 X 1080 FHD+ Memory : 8GB RAM + 128GB ROM SIM Card : Dual Nano SIM + Independent TF Card Slot Operating System : ColorOS 7.2 based on Android 10 Size(mm) : 160.3mm x 73.9mm x 7.7mm Weight : 165g Network : 2G/3G/4G In The Box OPPO Reno4*1 Adapter VOOC 4.0*1 Type-C Cable*1 Headset *1 Important Info. Booklet with Warranty Card *1 Quick Start Guide *1 SIM Card Tool *1 Case *1 Syarat & Ketentuan Komplain Produk: 1. Mohon untuk bisa melakukan Video Unboxing (Pembukaan Paket), Foto Penerimaan Produk, Foto Resi dan Label Pembeli saat paket sudah berhasil diterima sehingga jika ada Kerusakan, Kekurangan Produk/Hadiah, atau Ketidaksesuaian Produk yang diterima bisa dilakukan validasi melalui kelengkapan tersebut. 2. Jika tidak ada atau hanya memiliki salah satu dari kelengkapan yang disebutkan, maka segala bentuk komplain yang masuk tidak bisa ditindak lanjuti atau dianggap tidak sah. *kecuali: memang ada kesalahan dari sisi Penjual. 3. Kerusakan packaging hanya pada bagian luar (bagian dalam utuh, produk tidak ada kerusakan/kekurangan, dll) disebabkan penanganan paket dari Pihak Jasa Ekspedisi yang kurang baik. Diharapkan agar Pembeli bisa melakukan komplain langsung ke Pihak Jasa Ekspedisi."
"52","HP HANDPHONE NOKIA 106 2018 JADUL BARU NEW DUAL SIM TERMURAH MURAH - Hitam","Rp150.000","4.3","Sultan Gadget 1","www.tokopedia.com/sultangadget1/hp-handphone-nokia-106-2018-jadul-baru-new-dual-sim-termurah-murah-hitam?src=topads","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/12/18/5442cfc0-d5a5-4064-92ff-6ecab9051179.png?ect=4g","BARANG READY STOCK SILAHKAN DIPESAN SAJA. BURUAN DIORDER SEBELUM KEHABISAN!! WARNA: HITAM PRODUK BARU, BUKAN REKONDISI/SECOND FULL SET BARU SEMUA ULL SET BARU SEMUA SUPERCOPY KWALITAS GRADE AAA KW SUPER TERBAIK MINIM RETURNNN FEATURED: - Layar 1.8 Inch TFT Prosesor MediaTek 6261D - RAM 4MB - Menyimpan Hingga 500 SMS - Menyimpan 2000 Contacts - OS Series 30+ - Baterai hingga 21 waktu siaga - Games Native - FM Radio - 3.5 Mm AV Connector Flashlight - 800 MAh Battery Network Technology GSM Launch Announced 2018, November Status Available. Released 2018, November Body Dimensions 111.2 x 49.5 x 14.4 mm (4.38 x 1.95 x 0.57 in) Weight 70.2 g (2.47 oz) MOHON DIPERHATIKAN SEBELUM ORDER!! 1. WAJIB TULIS DI KOLOM KETERANGAN WARNA YANG ANDA INGINKAN 2. TIDAK TERIMA KOMPLAIN UNTUK PRODUK RUSAK DIKARENAKAN PROSES PENGIRIMAN 3. SETIAP PRODUK SUDAH KAMI CEK KELAYAKAN DAN SUDAH DIPACKING DENGAN RAPI DAN AMAN DENGAN BUBBLE WARP, KAMI TIDAK BERTANGGUNG JAWAB ATAS KERUSAKAN DALAM PENGIRIMAN BARANG 4. WAJIB MENULISKAN DIKETERANGAN ORDER WARNA, UKURAN ATAU KETERANGAN LAIN DARI PILIHAN VARIAN PRODUK JIKA ADA, TANPA CATATAN ORDER AKAN KAMI KIRIM RANDOM ORDERAN AKAN DIKIRIM DIHARI YANG SAMA JIKA ORDER SEBELUM JAM 17.00 SETIAP HARINYA (HARI MINGGU/TANGGAL MERAH LIBUR) CEK PROSES LANGSUNG DI STATUS PEMESANAN KHUSUS KIRIMAN SAMEDAY DAN INSTANT AKAN DIKIRIM DIHARI YANG SAMA JIKA ORDER SEBELUM JAM 13.00 SETIAP HARINYA (HARI MINGGU/TANGGAL MERAH LIBUR) STOK SELALU TERSEDIA"
"53","SAMSUNG GALAXY J2 PRIME GARANSI RESMI","Rp1.245.000","5.0","Laku8pedia","www.tokopedia.com/laku8pedia/samsung-galaxy-j2-prime-garansi-resmi-hitam","https://images.tokopedia.net/img/cache/200-square/product-1/2017/5/20/1374800/1374800_3e7a6e32-f7f1-400d-aba9-71f6dae65633.jpg?ect=4g","NEW.. J2 PRIME SM-G532GZKDXID GARANSI RESMI SAMSUNG INDONESIA 1 TAHUN Body Dimensions 144.8 x 72.1 x 8.9 mm (5.70 x 2.84 x 0.35 in) Weight 160 g (5.64 oz) SIM Dual SIM (Micro-SIM, dual stand-by) Display Type PLS TFT capacitive touchscreen, 16M colors Size 5.0 inches (~66.0% screen-to-body ratio) Resolution 540 x 960 pixels (~220 ppi pixel density) Multitouch Yes Platform OS Android OS, v6.0 (Marshmallow) Chipset Mediatek MT6737T CPU Quad-core 1.4 GHz Cortex-A53 GPU Mali-T720MP2 Memory Card slot microSD, up to 256 GB (uses SIM 2 slot) - dual SIM Internal 8 GB, 1.5 GB RAM Camera Primary 8 MP, f/2.2, autofocus, LED flash Features Geo-tagging, touch focus, face detection Video 720p@30fps Secondary 5 MP, f/2.2, LED flash Sound Alert types Vibration; MP3, WAV ringtones Loudspeaker Yes 3.5mm jack Yes Comms WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot Bluetooth v4.2, A2DP, LE GPS Yes, with A-GPS, GLONASS Radio FM radio, RDS, recording USB microUSB v2.0, USB On-The-Go Features Sensors Accelerometer, proximity Messaging SMS(threaded view), MMS, Email, Push Mail, IM Browser HTML Java No - MP4/H.264 player - MP3/WAV/eAAC+/Flac player - Photo/video editor - Document viewer Battery Removable Li-Ion 2600 mAh"
"54","XIAOMI REDMI NOTE 9 RAM 4/64 NEW GARANSI RESMI","Rp2.245.000","5.0","Toko Anugerahono","www.tokopedia.com/tokoanugerahono/xiaomi-redmi-note-9-ram-4-64-new-garansi-resmi","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/1/3/52e78d06-95aa-461f-9629-c891e29374d6.jpg?ect=4g","Xiaomi redmi note 9 Ram 4/64 New garansi resmi Spesifikasi: Network Technology GSM/HSPA/LTE2G bandsGSM 850 / 900 / 1800 / 1900"
"55","HP Samsung Galaxy J5 2015 2nd Original ex Resmi SEIN BATANGAN","Rp799.000","5.0","SobatHAPE","www.tokopedia.com/sobathape2nd/hp-samsung-galaxy-j5-2015-2nd-original-ex-resmi-sein-batangan","https://images.tokopedia.net/img/cache/200-square/product-1/2018/10/19/37265802/37265802_915ec558-096f-484c-810a-aa8081464ddd_1080_1080.jpg?ect=4g","original SEIN ya gan bisa klaim di servis centre samsung resmi!! BISA LANGSUNG ORDER via GOJEK/GRAB! terimakasih untuk yang memberi bintang 5, ulasan anda sangat berarti buat kami. buat info ini samsung resmi, bukan BM inter dan lain2, memang lebih mahal sedikit, tapi keunggulannya sparepart mudah didapat, gak pusing2 bisa bawa ke servis resmi dan murah terjangkau kalau2 ada kendala, update OS sudah pasti yang resmi tinggal klik Update saja. KONDISI : + J5 2015 1.5GB/8GB + Warna Hitam & Putih - Mulus + Fungsi HP normal tidak ada kendala sama sekali + Dual Sim + ex resmi SEIN - Garansi sudah Habis Minus : - Tidak Ada KELENGKAPAN : Unit Only Call / WA = 0811 368 998 Note : - WAJIB Baca Catatan Toko kita sebelum membeli - Jika ingin beli Aksesoris nya saja, silahkan cek Etalase toko kita. - Jika ingin dibikin FULLSET OEM + IMEI klik beli disini : https://www.tokopedia.com/sobathape2nd/dus-kardus-hp-fullset-acc-oem-imei-all-type-samsung-iphone-oppo-dll"
